"How is it best to broach the withdrawing of treatment (best way to talk to the families, et cetera)?",How is it best to broach the withdrawing of treatment with families?,1
How do you analyze paired count data?,Boys' father has Marfan's Syndrome. Do these boys need further evaluation?,0
"33-year-old woman. Father and brother have Huntington's Chorea. ""What are the warning signs of Huntington's Chorea? Is depression an early sign?",What are the warning signs of Huntington's Chorea?,1
"46-year-old right-handed man seen this morning with clumsy left arm and leg without weakness. Where would you go to look into this; that is, how would you work him up?","46-year-old, clumsy left arm and leg without weakness. How would you work him up?",1
I was recently on the Hospital X service and had 4 admissions in 14 days. They all came on the same day. What is the probability of that?,What is the probability that 4 admissions in 14 days would all come on the same day?,1
What would cause an orange stain (brick dust) in the diaper of a newborn (nurse thought it was urate crystals in the urine)?,What would cause an orange stain (brick dust) in the diaper of a newborn?,1
Does Vancenase AQ cause hypertension?,Why did she get Coccidiomycosis?,0
"The study physician wrote this:  ""64-year-old female.  How does grapefruit interact with Lipitor?",Why did she get Coccidiomycosis?,0
"This family was heating their house with an open stove because they didn't think the furnace was keeping the house warm enough.  The 6-year-old boy came in with muscle aches, arthralgias, headaches, and cold symptoms.  One question was whether the stove could cause carbon monoxide poisoning.",What is the normal carboxyhemoglobin in the blood?,1
Can transient global amnesia have an aura similar to a migraine aura?,What is the dose of azathioprine (Imuran)?,0
How should I change the gentamicin levels?,How should I treat polymenorrhea in a 14-year-old girl?,0
What is the dosage of Famvir for treatment of herpes simplex?,What is the dosage of Famvir for treatment of herpes simplex?,1
Is fluoxetine (Prozac) or similar drugs the drug of choice for treatment of depression in the elderly?,"Nine-year-old girl was at Wacky Waters, clear vesicles on hands, what is it?",0
What is the dose of Augmentin XR?,What is the dose of Augmentin XR?,1
What is the success rate for drug treatment for onychomycosis?,What is the success rate for drug treatment of onychomycosis?,1
"This guy doesn't want to take cimetidine at night because he doesn't want to take his pills with his beer (worried about interaction). ""How to get through to him?""",Patient doesn't want to take cimetidine with beer. How to get through to him?,1
What are the criteria for borderline personality disorder and what is the best way to deal with a patient with borderline personality disorder?,"Chronic obstructive pulmonary disease, coronary artery bypass graft, chronic cough, congestive heart failure, rales at bases. Lasix no help. Now what?",0
Do you need to use subacute bacterial endocarditis (SBE) prophylaxis for mild tricuspid regurgitation (TR)?,How should I treat polymenorrhea in a 14-year-old girl?,0
53-year-old man. What is causing his testicular pain?,Should I do streptococcal tests or am I wasting money to do them on a 3 1/2-year-old?,0
She discussed patient with her nurse.  Patient is losing weight.  Question is whether this is a side effect of antidepressants (didn't get which antidepressant she's on).,Why did they cut out the Coccidiomycosis granuloma rather than treat it medically?,0
"Why does he have a pleural effusion?  69-year-old man came in for eye exam, but complained of trouble breathing, et cetera so eye exam postponed.",Boys' father has Marfan's Syndrome. Do these boys need further evaluation?,0
A young guy with oro-genital ulcers. The question is what is this.,Is the most common organism causing the syndrome of otitis media and conjunctivitis Haemophilus?,0
35-year-old woman with insomnia. I looked up dosages of Celexa and Ambien online in the exam room.,What is the dose of Celexa?,1
"What is causing his testicular pain (orchialgia)? His exam is normal, his prostatic fluid is normal, he's been of Septra without help.",What is the dose of Sporanox?,0
"44 year-old woman. She has four siblings with adenomatous polyps. She was screened with a colonoscopy 3 years ago and does not have any. ""When does she need her next colonoscopy?""",Should we switch to Ancef for this diabetic foot ulcer? Improvement adequate?,0
"What are the CAGE (cut-down, annoyed, guilt, eye-opener) questions?",How do you remove the memory from the Glucotrol Elite Glucometer?,0
How well studied is the computer program that the University genetics people use to figure the risk of Down syndrome based on the triple screen?,How well studied is the computer program used to figure the risk of Down syndrome based on the triple screen?,1
"I have a dilemma.  9-year-old girl status post appendectomy last summer (one year ago).  Two to three months afterward she started complaining of suprapubic abdominal pain at least two times per week.  ""I'm trying to now think how do you evaluate this type of pain.  Is it adhesions?  OK, how do I look at constipation, adhesions . . . how to do one thing to get the answer?  Should she have an MRI (magnetic resonance imaging)?""",How should I evaluate this 9-year-old girl's abdominal pain?,1
"History of coronary artery bypass graft, low-density lipoprotein (LDL) cholesterol approximately 140. He's going to Texas for 3 months. Should I continue lipid lowering diet or start medication now and ask him to find doctor in Texas?",Why did she get Coccidiomycosis?,0
"Two-and-a-half-year-old girl with a neuroblastoma.  Yesterday, mom delivered another baby.  Is it worth checking a chromosome study?",How should I treat polymenorrhea in a 14-year-old girl?,0
What is Lotrel?,What is Lotrel?,1
What should be included in a preoperative evaluation (pre-op physical)?,What are the indications for getting a digoxin level?,0
How do you treat myelodysplastic syndrome?,How do you treat myelodysplastic syndrome?,1
What is causing his abdominal pain and dark stools?  Is it gastritis or a tiny ulcer resulting from his ibuprofen?  He's feeling better now and has a stable hematocrit.,What is the maximum dose of Vasotec?,0
